Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
9370.621,0.0,0.0,0.0,0.0,0.0,0.3
9370.72,0.0,0.0,0.0,0.0,0.0,0.3
9370.824,0.0,0.0,0.0,0.0,0.0,0.3
9370.921,0.0,0.0,0.0,0.0,0.0,0.3
9371.027,0.0,0.0,0.0,0.0,0.0,0.3
9371.118,0.0,0.0,0.0,0.0,0.0,0.3
9371.22,0.0,0.0,0.0,0.0,0.0,0.3
9371.314,0.0,0.0,0.0,0.0,0.0,0.3
9371.418,0.0,0.0,0.0,0.0,0.0,0.3
9371.522,0.0,0.0,0.0,0.0,0.0,0.3
9371.621,0.0,0.0,0.0,0.0,0.0,0.3
9371.72,0.0,0.0,0.0,0.0,0.0,0.3
9371.819,0.0,0.0,0.0,0.0,0.0,0.3
9371.921,0.0,0.0,0.0,0.0,0.0,0.3
9372.033,0.0,0.0,0.0,0.0,0.0,0.3
9372.119,0.0,0.0,0.0,0.0,0.0,0.3
9372.228,0.0,0.0,0.0,0.0,0.0,0.3
9372.318,0.0,0.0,0.0,0.0,0.0,0.3
9372.418,0.0,0.0,0.0,0.0,0.0,0.3
9372.52,0.0,0.0,0.0,0.0,0.0,0.3
9372.618,0.0,0.0,0.0,0.0,0.0,0.3
9372.719,0.0,0.0,0.0,0.0,0.0,0.3
9372.818,0.0,0.0,0.0,0.0,0.0,0.3
9372.919,0.0,0.0,0.0,0.0,0.0,0.3
9373.023,0.0,0.0,0.0,0.0,0.0,0.3
9373.119,0.0,0.0,0.0,0.0,0.0,0.0
